CA-.#####,CA-.#####,
CAL-.#####,CAL-.#####,
Callback URL,コールバックURL,
Cancelled,キャンセル,
Cannot add versions to a finalized document.,確定済み文書にバージョンを追加することはできません。,
Cannot change status from {0} to {1},ステータスを {0} から {1} に変更できません,
Cannot set folder as its own parent.,フォルダを自身の親フォルダに設定することはできません。,
Capital,資本金,
Category,カテゴリ,
Category Code,カテゴリコード,
Category Name,カテゴリ名,
Category Name (EN),カテゴリ名（英語）,
Certificate Data,電子証明書データ,
CFO承認必須,CFO承認必須,
Change Amount,変更差額,
Change Date,変更日時,
Changed By,変更者,
Change Detail,詳細説明,
Changed On,変更日時,
Change Reason,変更理由,
Change Summary,変更概要,
Check Budget on Journal Entry,仕訳帳登録時に予算チェック,
Check Budget on Purchase Order,発注書作成時に予算チェック,
Check Date,チェック実施日,
Checked By,チェック実施者,
Checklist Items,チェック項目,
Checklist Name,チェックリスト名称,
Check Method,チェック方法,
Check Source,チェック情報源,
Chunk,チャンク,
Chunk Count,チャンク数,
Chunk Index,チャンクインデックス,
Chunk Overlap (chars),チャンクオーバーラップ（文字数）,
Chunks,チャンク,
Chunk Size (chars),チャンクサイズ（文字数）,
chunks matched,レポート別,
Circular reference detected in folder hierarchy.,フォルダ階層に循環参照があります。,
Classification,分類,
Classification Category,分類カテゴリ,
Classification Model,分類モデル,
Classifications,分類,
Classification Status,分類ステータス,
Classified,分類済,
Classified At,分類日時,
Classify,分類する,
CLH-.#####,CLH-.#####,
Closed,クローズ,
Closed By,クローズ承認者,
Closed Date,クローズ日,
CloudSign,CloudSign,
Collection Name,コレクション名,
Comma separated tags,カンマ区切りで入力,
Comment,コメント,
Commented By,コメント者,
Commented On,コメント日時,
Comments,Comments,
Committee Information,委員会情報,
Committee Members,委員会メンバー,
Committee Report,委員会報告書,
Companies,企業,
Company,会社,
Company Code,企業コード,
Company name,企業名,
Company Name,会社名,
Completed,完了,
Completed Audits,完了した監査数,
Completed Date,完了日,
Completion Date,完了日,
Completion Verified By,完了確認者,
Compliance,コンプライアンス,
Compliance Dashboard,コンプライアンスダッシュボード,
Compliance Integration Enabled,コンプライアンス連携有効,
Compliance Manager,コンプライアンスマネージャー,
Compliance Settings,コンプライアンス設定,
Compliance Similarity Threshold,コンプライアンス類似度閾値,
Compliance User,コンプライアンスユーザー,
Conditions,条件,
Confidence,確信度,
Conformance Rate,適合率,
Conforming,適合,
Conforming Items,適合項目数,
Content,コンテンツ,
Content Hash,コンテンツハッシュ,
Contract,契約書,
Contract Amount,契約金額,
Contract Approval,契約承認,
Contract Approval Log,契約承認ログ,
Contract Approval Rule,契約承認ルール,
Contract File,契約ファイル,
Contract Period,契約期間,
Contracts,契約,
Contract Template,契約テンプレート,
Contract Type,契約種類,
Control Activity,統制活動,
Control Description,統制活動詳細,
Control Effectiveness,統制有効性,
Control Evaluation,統制評価,
Control Gaps,統制上の不備,
Control ID,統制活動ID,
Control Name,統制活動名称,
Control Nature,統制の性質,
Control Owner,統制実施責任者,
Control Reference,統制参照番号,
Control Type,統制種別,
Corp Culture,企業文化,
Corrective,是正措置,
Corrective Action,是正措置,
Cost Center,原価センター,
Counterparty Contact,相手方連絡先,
Counterparty Name (相手方),相手方,
CRA-.#####,CRA-.#####,
Created,作成,
Created Date,作成日時,
Credit Alert,与信アラート,
Credit Approver,与信承認者,
Credit Assessment,与信審査,
Credit Assessment承認時にvalid_untilを自動計算,Credit Assessment承認時にvalid_untilを自動計算,
Credit Check Note,与信チェック備考,
Credit Check Passed,与信チェック合格,
Credit Limit,与信枠,
Credit Limit Amount,与信限度額,
Credit Limit History,与信枠変更履歴,
Credit Management,与信管理,
Credit Manager,与信管理担当者,
Credit Settings,与信管理設定,
Credit Status,与信ステータス,
Critical,緊急,
Critical Findings,重大発見事項数,
Critical Findings Count,重大発見事項数,
CT-.#####,CT-.#####,
CTR-.YYYY.-,CTR-.YYYY.-,
Currency,Currency,
Current Actual Amount,当期実績累計額,
Current Approver,現在の承認者,
Current Controls,現行統制,
Current Value,現在値,
Current Version,現在のバージョン,
Customer,取引先,
Customer Name,取引先名,
D,D,
Daily,毎日,
DAL-.#####,DAL-.#####,
Data Settings,データ設定,
Declined,辞退,
Decrease,減額,
Default Assigned To,デフォルト担当者,
Default Credit Period Days,デフォルト与信期間（日数）,
Default Expiry Days,デフォルト署名期限（日数）,
Default Fiscal Year,デフォルト会計年度,
Default Priority,デフォルト優先度,
Default Retention Years,デフォルト保存年数,
Default Search Limit,デフォルト検索件数,
Default Terms and Conditions,デフォルト契約条件,
Deficiency,不備,
Delete,Delete,
Department,部門,
Department Head,部門長,
Department Head Approved Date,部門長承認日,
Description,説明,
Details,詳細,
Detective,発見的,
Discontinued,廃止,
Distribution Method,月次配分方式,
DMS,文書管理,
DMS Document,DMS文書,
DMS Manager,文書管理者,
DMS Settings,DMS設定,
DMS User,文書利用者,
DOC-.#####,DOC-.#####,
Document {0} does not exist.,文書 {0} は存在しません。,
Document Access Log,文書アクセスログ,
Document Access Rule,文書アクセスルール,
Document Folder,文書フォルダ,
Document Management,文書管理,
Document Name,文書名,
Document Review,文書レビュー,
Document Template,文書テンプレート,
Document Type,文書種別,
Document Version,文書バージョン,
DocuSign,DocuSign,
Download,ダウンロード,
Draft,下書き,
DREV-.#####,DREV-.#####,
Due Date,対応期限,
Duration (seconds),所要時間（秒）,
E,E,
E-Book Preservation Enabled,電子帳簿保存法対応を有効にする,
E-Book Preservation Log,電子帳簿保存ログ,
EBP-.#####,EBP-.#####,
Effective,有効,
Embed,埋め込み,
Embedding Dimension,埋め込み次元数,
Embedding Model,埋め込みモデル,
Employee Count,従業員数,
Enable Access Logging,アクセスログを有効にする,
Enabled,有効,
Enable Version Control,バージョン管理を有効にする,
End Date,End Date,
Engagement Title,監査名称,
Envelope ID,エンベロープID,
Equal,均等配分,
Error,エラー,
Error Message,エラーメッセージ,
Escalated,エスカレーション済,
E-Signature,電子署名,
E-Signature Log,電子署名ログ,
E-Signature Provider Settings,電子署名プロバイダ設定,
E-Signature Request,電子署名依頼,
ESIG-.YYYY.-,ESIG-.YYYY.-,
ESL-.#####,ESL-.#####,
Event,イベント,
Event Date,イベント日時,
Event Type,イベント種別,
Evidence,根拠,
Evidence Description,証跡の説明,
Evidence File,証跡ファイル,
Exceptions Found,検出された例外数,
Excess Amount,超過額,
Existing Transaction Months,既存取引期間（月数）,
Expected Control,期待される統制,
Expected Outcome,期待される成果,
Expense,費用予算,
Expired,期限切れ,
Expiry Date,署名期限,
Extract Text,テキスト抽出,
Failed,Failed,
Fieldwork,実施中,
File,ファイル,
File Hash,ファイルハッシュ,
Filename,ファイル名,
File Size,ファイルサイズ,
File Type,ファイル種別,
Final,確定,
Finalized,確定済み,
Financial,財務,
Financial Data Source,財務データ取得元,
Finding Date,発見日,
Finding Link,発見事項リンク,
Findings Count,発見事項数,
Finding Title,発見事項件名,
First Responded On,初回応答日時,
Fiscal Year,会計年度,
Fiscal Year Start Month,会計年度開始月,
Folder,フォルダ,
Folder Name,フォルダ名,
Follow-up,フォローアップ,
Follow-up Date,フォローアップ予定日,
Follow-up Notes,フォローアップ記録,
Forecast Annual,通期着地見込み額,
Forecast Auto Update,着地見込み自動更新,
Forecast Date,見込み作成日,
Forecast Enabled,着地見込み機能有効,
Forecast Items,着地見込み明細,
Forecast Method,着地見込み計算方式,
Forecast Month,見込み対象月,
Forecast Remaining,残期間見込み額,
Forecast Settings,着地見込み設定,
Forecast to Year End,通期着地見込み額,
Forecast Update Day,月次更新実行日,
Frappe Support,Frappeサポート,
Frequency,実施頻度,
Full,完全,
Full-text,全文検索,
Full-text Weight,全文検索重み,
Gemini AI Settings,Gemini AI設定,
Gemini API Key,Gemini APIキー,
General Settings,一般設定,
Grade A Min Score,グレードA最低スコア,
Grade B Min Score,グレードB最低スコア,
Grade C Min Score,グレードC最低スコア,
Grade D Min Score,グレードD最低スコア,
grouped by report,件の結果,
Has Embedding,埋め込みあり,
HashVerified,ハッシュ検証済み,
HD-.#####,HD-.#####,
HD Category,カテゴリ,
HD Knowledge Base,ナレッジベース,
HD SLA Policy,SLAポリシー,
HD SLA Timer,SLAタイマー,
HD Ticket,チケット,
HD Ticket Comment,チケットコメント,
Helpdesk,ヘルプデスク,
Helpful Count,参考になった数,
High,高,
High - Resolution Time,High - 解決時間,
High - Response Time,High - 応答時間,
High優先度の応答時間（時間）,High優先度の応答時間（時間）,
High優先度の解決時間（時間）,High優先度の解決時間（時間）,
High - 応答時間,High - 応答時間,
High - 解決時間,High - 解決時間,
Holiday List,休日リスト,
Hybrid,ハイブリッド,
Identified Date,リスク識別日,
Ignore,無視,
Impact,影響度,
Impact Assessment,修正影響,
Impact Rationale,影響度評価根拠,
Impact Score,影響度スコア,
Implementation Steps,実施手順,
Incident Types,インシデント種類,
Increase,増額,
Index,インデックス,
Indexed,インデックス済,
Indexed At,インデックス日時,
Indexing Log,インデックスログ,
Indexing Status,インデックスステータス,
Ineffective,無効,
Info,情報提供,
In Progress,対応中,
Integration Settings,連携設定,
Interim,応急措置,
Invalid access type.,無効なアクセス種別です。,
IP Address,IPアドレス,
IPアドレス,IPアドレス,
Is Active,Is Active,
Is Default,デフォルト,
Is External,社外チケット用,
Is Internal,内部メモ,
Item Number,項番,
Items,項目,
ITリスク,ITリスク,
IT依存手作業統制,IT依存手作業統制,
IT全般統制,IT全般統制,
IT監査,IT監査,
IT統制,IT統制,
IT統制（自動）,IT統制（自動）,
"JSON array: [{""name"": ""..."", ""email"": ""..."", ""order"": 1, ""signed"": false}]","JSON配列: [{""name"": ""..."", ""email"": ""..."", ""order"": 1, ""signed"": false}]",
J-SOX,J-SOX,
J-SOX Assertion,J-SOXアサーション,
J-SOX Deficiency Type,J-SOX不備区分,
J-SOX Enabled,J-SOX対応有効,
J-SOX Process Category,J-SOXプロセス区分,
J-SOX Relevant,J-SOX関連,
J-SOX Scope Description,J-SOX評価範囲,
J-SOX Settings,J-SOX設定,
KB-.#####,KB-.#####,
Keyboard Shortcuts,キーボードショートカット,
Last Review Date,前回見直し日,
Latest Assessment,最新審査,
Latest Financial Year,直近決算年度,
Latest Revision,最新予算修正,
Layer,レイヤー,
Lead Auditor,主任監査担当者,
Leave blank to apply to all types,空欄の場合すべての種類に適用,
Likelihood,発生可能性,
Likelihood Rationale,発生可能性評価根拠,
Likelihood Score,発生可能性スコア,
Limit Settings,制限設定,
Linear,直線補間,
Log out,ログアウト,
Low,低,
Low - Resolution Time,Low - 解決時間,
Low - Response Time,Low - 応答時間,
Low優先度の応答時間（時間）,Low優先度の応答時間（時間）,
Low優先度の解決時間（時間）,Low優先度の解決時間（時間）,
Low - 応答時間,Low - 応答時間,
Low - 解決時間,Low - 解決時間,
Managed Document,管理文書,
Management,管理,
Management Response,経営者回答,
Manual,手動入力,
Market,市場,
Materiality Threshold,重要性の基準値,
Material Weakness,重要な欠陥,
Max File Size (MB),最大ファイルサイズ(MB),
Maximum Amount (円),上限金額（円）,
Max Overdue Days,過去最大延滞日数,
Max Revision Count,最大修正回数,
Medium,中,
Medium - Resolution Time,Medium - 解決時間,
Medium - Response Time,Medium - 応答時間,
Medium優先度の応答時間（時間）,Medium優先度の応答時間（時間）,
Medium優先度の解決時間（時間）,Medium優先度の解決時間（時間）,
Medium - 応答時間,Medium - 応答時間,
Medium - 解決時間,Medium - 解決時間,
Message,メッセージ,
Metadata,メタデータ,
Methodology,監査手法,
Minimum Amount (円),下限金額（円）,
Mitigate,低減,
Mitigated,低減済み,
Mitigation,軽減策,
Mitigation Due Date,低減策完了目標日,
Mitigation Owner,低減策責任者,
Mitigation Plan,リスク低減計画,
Mitigation Priority,低減策優先度,
Naming Series,採番シリーズ,
Needs Improvement,要改善,
New Amount,変更後限度額,
Next Review,次回アセスメント予定日,
Next Review Date,次回見直し予定日,
Next Test Date,次回テスト予定日,
Non-conforming,不適合,
Non-Conforming Items,不適合項目数,
No results found,結果が見つかりません,
Normal,通常,
Not Applicable,該当なし,
Not Applicable Items,該当なし項目数,
Notes,備考,
Notification Settings,通知設定,
Notify,通知,
Not Tested,未実施,
Not Tested Items,未実施項目数,
Objectives,監査目的,
On Track,正常,
Open,未対応,
Open Actions Count,未完了是正措置数,
Open Corrective Actions,未完了是正措置数,
Operation,Operation,
Opinion Summary,監査意見要約,
Org Mechanisms,組織メカニズム,
Other,その他,
Our Entity Name,自社名,
Our Role,自社の立場,
Overall Assessment,総合評価所見,
Overdue,期限超過,
Overdue Check Frequency,期限超過チェック頻度,
Overdue Days,遅延日数,
Ownership,所有者,
Parent Folder,親フォルダ,
Partially Signed,一部署名済,
Parties,当事者,
Paused,一時停止,
Payment History Score,支払実績スコア,
Payment Terms,支払条件,
PDF File,PDFファイル,
Pending,保留中,
Pending Approval,Pending Approval,
Period End,対象期間終了日,
Period & Schedule,期間・スケジュール,
Period Start,対象期間開始日,
Plan Content,計画内容,
Planned Audits,計画された監査数,
Planning,計画中,
Plan Period End,計画期間終了日,
Plan Period Start,計画期間開始日,
Plan Title,計画名称,
Please enter a search query,検索クエリを入力してください,
Please specify either folder or document.,フォルダまたは文書のいずれかを指定してください。,
Policy Name,ポリシー名,
Preparation Date,作成日,
Prepared By,作成者,
Prepared Date,作成日,
Preventive,予防措置,
Previous Amount,変更前限度額,
Previous Risk Score,前回リスクスコア,
Previous Year Actual,前年度実績,
Print,印刷,
Priority,優先度,
Private,非公開,
Processing,処理中,
Processing Settings,処理設定,
Processing Status,処理ステータス,
Process Name,対象業務プロセス,
Profit,営業利益,
Provider,プロバイダ,
Provider Event ID,プロバイダイベントID,
Provider Integration,プロバイダ連携,
Provider Name,プロバイダ名,
Provider Type,プロバイダ種別,
Published,公開済み,
Purpose,目的,
Qdrant API Key,Qdrant APIキー,
Qdrant Host,Qdrantホスト,
Qdrant Port,Qdrantポート,
Qdrant Settings,Qdrant設定,
RA-.#####,RA-.#####,
RAG Search,RAG検索,
RAG Search - Committee Reports,RAG検索 - 委員会報告書,
Raised By Email,メールアドレス,
Raised By Employee,従業員,
Raised By Name,問い合わせ者名,
Rationale,根拠,
Raw Payload,生ペイロード,
Read,読取,
Reason,修正理由,
Recommendation,改善勧告,
Recommended Limit,推奨与信枠,
Reference Number,照会番号,
Register,登録,
Rejected,却下,
Rejection Reason,却下理由,
Related Control,関連統制活動,
Related Risk,関連リスク,
Remediated,是正済み,
Reminder Recipients,リマインダー送信先,
Renewal Notice Days,更新通知日数,
Report,レポート,
Report Chunk,レポートチャンク,
Report Classification,レポート分類,
Report Date,報告日,
Report Details,レポート詳細,
Reported By,報告者,
Reporting,報告作成中,
Reports Base Path,レポート基本パス,
Requested Amount,申請与信枠,
Requested By,依頼者,
Require CFO Approval,CFO承認必須,
Require Department Head Approval,部門長承認必須,
Required for DocuSign,DocuSignに必須,
Requires Renewal,更新要否,
Residual Impact,残余リスク影響度,
Residual Likelihood,残余リスク発生可能性,
Residual Risk,残余リスク,
Residual Risk Level,残余リスクレベル,
Residual Risk Score,残余リスクスコア,
Resolution,解決内容,
Resolution Due,解決期限,
Resolution Note,解決メモ,
Resolved,解決済,
Resolved By,解決者,
Resolved Date,解決日時,
Resolved On,解決日時,
Resource Allocation,リソース配分,
Response Due,応答期限,
Response time must be less than resolution time for {0},{0}の応答時間は解決時間以下でなければなりません,
Responsibility,責任者,
Responsibility & Deadline,担当・期限,
Responsible Department,責任部門,
Responsible Person,責任者,
Restructure,組替,
Result,結果,
Result Detail,結果詳細,
results,results,
Results Summary,結果サマリ,
Resumed,再開,
Retention Policy,保存ポリシー,
Retention Until,保存期限,
Retention Years,保存年数,
Returned for Revision,修正差戻し,
Revenue,売上高,
Review,レビュー中,
Review Comment,審査コメント,
Review Cycle,見直しサイクル,
Review Cycle Months,見直しサイクル（月数）,
Review Date,次回レビュー予定日,
Reviewed By,レビュー担当者,
Reviewed On,レビュー日時,
Reviewer,審査担当者,
Review Frequency,レビュー頻度,
Review Type,レビュー種別,
Revised,修正済み,
Revised Items,修正明細,
Revision Approval Required,予算修正承認必須,
Revision Date,修正申請日,
Revision Number,修正番号,
Revision Type,修正種別,
Risk Accepted,リスク受容,
Risk Assessment,リスクアセスメント,
Risk Assessment Section,リスク評価,
Risk Based Approach,リスクベースアプローチ,
Risk Category,リスクカテゴリ,
Risk Description,リスク説明,
Risk Factors,リスク要因,
Risk Grade,リスクグレード,
Risk ID,リスクID,
Risk Impact,リスク影響,
Risk Indicators,リスク指標,
Risk Level,リスクレベル,
Risk Links,リスクリンク,
Risk Management Settings,リスク管理設定,
Risk Manager,リスク管理責任者,
Risk Matrix Enabled,リスクマトリクス有効,
Risk Matrix Size,リスクマトリクスサイズ,
Risk Owner,リスクオーナー,
Risk Register,リスク台帳,
Risk Response,リスク対応方針,
Risk Review Cycle (Days),リスク再評価サイクル(日),
Risk Score,リスクスコア,
Risk Title,リスク名称,
Role,ロール,
Root Cause,根本原因,
RR-.#####,RR-.#####,
Rule applies when contract amount <= this value,契約金額がこの値以下の場合に適用,
Rule applies when contract amount >= this value,契約金額がこの値以上の場合に適用,
Rule Name,ルール名,
Rule Type,ルール種別,
Sales Orderのsubmitを自動ブロック,Sales Orderのsubmitを自動ブロック,
Sample Size,テストサンプル数,
Sandbox Mode,サンドボックスモード,
Satisfaction Feedback,フィードバック,
Satisfaction Rating,満足度評価,
Scheduled End,監査予定終了日,
Scheduled Start,監査予定開始日,
Scope,監査範囲,
Score,スコア,
Score Trend,スコア変化傾向,
Search,検索,
Search failed. Please try again.,検索に失敗しました。再度お試しください。,
Search Settings,検索設定,
Seasonal,季節パターン,
Send Review Reminder Days,リマインド送信日数,
Sent,送信済,
Sent Date,送信日,
Series,連番,
Severity,深刻度,
Signature Request,署名依頼,
Signed,署名済,
Signed Document,署名済み文書,
Signer,署名者,
Signer Email,署名者メール,
Signer Name,署名者名,
Signers,署名者,
Significant Deficiency,重要な不備,
SLA,SLA,
SLA Policy,SLAポリシー,
SLA Status,SLAステータス,
SLA Timers,SLAタイマー,
SLAステータス,SLAステータス,
SLAタイマー,SLAタイマー,
SLAトラッキング,SLAトラッキング,
SLAポリシー,SLAポリシー,
Source URL,ソースURL,
Specific user (overrides role),特定ユーザー（ロールより優先）,
Start Date,Start Date,
Started,開始済,
Status,ステータス,
Status At Event,イベント時ステータス,
Stop,登録ブロック,
Subject,件名,
Submitted,提出済み,
Submitted for Approval,承認申請済,
Success,成功,
Summary,集計,
Support Agent,サポート担当者,
Support Manager,サポートマネージャー,
Suspended,停止,
Suspension Reason,停止理由,
System Health,システムヘルス,
System Manager,システム管理者,
Tags,タグ,
Tampered,改竄,
Target Department,監査対象部門,
Target Description,監査対象説明,
Target Process,監査対象プロセス,
TDB,TDB,
TDB API Enabled,TDB API有効,
TDB API Endpoint,TDB APIエンドポイント,
TDB API Key,TDB APIキー,
TDB APIエンドポイント,TDB APIエンドポイント,
TDB APIキー,TDB APIキー,
TDB API有効,TDB API有効,
Template Content,テンプレート内容,
Template File,テンプレートファイル,
Template Name,テンプレート名,
Terminated,解約済,
Terms and Conditions,契約条件,
Test Conclusion,テスト結論,
Test Date,テスト実施日,
Tested By,テスト実施者,
Tested Date,テスト実施日,
Test Method,テスト手法,
Test Result,テスト結果,
Test Results,テスト結果,
This document has been finalized and cannot be modified.,確定済み文書は変更できません。,
This document is already finalized.,この文書は既に確定済みです。,
Threshold Value,閾値,
Ticket {0} does not exist,チケット {0} は存在しません,
Ticket created successfully,チケットが作成されました,
Ticket Type,チケット種別,
Timestamp,タイムスタンプ,
Title,タイトル,
Total Annual Amount,年間予算合計,
Total Change Amount,増減合計金額,
Total Findings,発見事項総数,
Total Items,総チェック項目数,
Total Original Amount,修正前合計金額,
Total Pages,総レポート数,
Total Reports,HTTPSを使用,
Total Revised Amount,修正後年間予算合計,
Transfer,振替,
Trend,トレンド分析,
TSR,TSR,
TSR API Enabled,TSR API有効,
TSR API Endpoint,TSR APIエンドポイント,
TSR API Key,TSR APIキー,
TSR APIエンドポイント,TSR APIエンドポイント,
TSR APIキー,TSR APIキー,
TSR API有効,TSR API有効,
Under Review,審査中,
Urgent,緊急,
Urgent - Resolution Time,Urgent - 解決時間,
Urgent - Response Time,Urgent - 応答時間,
Urgent優先度の応答時間（時間）,Urgent優先度の応答時間（時間）,
Urgent優先度の解決時間（時間）,Urgent優先度の解決時間（時間）,
Urgent - 応答時間,Urgent - 応答時間,
Urgent - 解決時間,Urgent - 解決時間,
Usage Percentage,使用率,
Used Amount,使用額,
Use HTTPS,ユーザー設定,
User,ユーザー,
User Settings,ユーザー設定,
Valid,有効,
Valid From,有効開始日,
Valid Until,有効期限,
Variance,予算差異,
Variance (%),予実差異率(%),
Variance Action,閾値超過時アクション,
Variance Amount,予実差異金額,
Variance from Budget,予算差異,
Variance Settings,差異管理設定,
Variance Threshold (%),差異アラート閾値(%),
Vector,ベクトル重み,
Vector Weight,年度,
Verification,検証,
Verification Comments,検証コメント,
Verification Date,検証日,
Verification Result,検証結果,
Verified By,確認者,
Verified Date,確認日,
Version Control,バージョン管理,
Version Number,バージョン番号,
Versions,バージョン履歴,
View,閲覧,
View Count,閲覧数,
Viewed,閲覧済,
Visibility,公開範囲,
Waiting for Customer,顧客回答待ち,
Warn,警告通知,
Warning,警告,
Webhook & Defaults,Webhook・デフォルト設定,
Webhook Secret,Webhookシークレット,
Weekly,毎週,
Working Papers,監査調書,
Write,書込,
Year,年,
Year Range,チャンク一致,
Years in Business,業歴（年数）,
YoY Change (%),前年比増減率(%),
アクセスレベル,アクセスレベル,
アクセスログを有効にする,アクセスログを有効にする,
アクセス日時,アクセス日時,
アクセス種別,アクセス種別,
アラートメッセージ,アラートメッセージ,
アラート情報,アラート情報,
アラート種別,アラート種別,
アラート通知先,アラート通知先,
アラート閾値（%）,アラート閾値（%）,
イベント,イベント,
イベント時ステータス,イベント時ステータス,
イベント種別,イベント種別,
カテゴリ,カテゴリ,
カテゴリ名,カテゴリ名,
カンマ区切りで入力,カンマ区切りで入力,
グレードA最低スコア,グレードA最低スコア,
グレードB最低スコア,グレードB最低スコア,
グレードC最低スコア,グレードC最低スコア,
グレードD最低スコア,グレードD最低スコア,
コメント,コメント,
コメント日時,コメント日時,
コメント・根拠,コメント・根拠,
コメント者,コメント者,
コンテンツハッシュ,コンテンツハッシュ,
コンプライアンス,コンプライアンス,
コンプライアンスリスク,コンプライアンスリスク,
ステータス,ステータス,
その他,その他,
タイトル,タイトル,
タイムスタンプ,タイムスタンプ,
タグ,タグ,
チェック実施日,チェック実施日,
チェック実施者,チェック実施者,
チェック情報,チェック情報,
チェック情報源,チェック情報源,
チェック方法,チェック方法,
チェック結果,チェック結果,
チケット種別,チケット種別,
データベース照会,データベース照会,
デフォルト,デフォルト,
デフォルト与信期間（日数）,デフォルト与信期間（日数）,
デフォルト会計年度,デフォルト会計年度,
デフォルト保存年数,デフォルト保存年数,
デフォルト優先度,デフォルト優先度,
デフォルト担当者,デフォルト担当者,
テンプレートファイル,テンプレートファイル,
テンプレート名,テンプレート名,
バージョン履歴,バージョン履歴,
バージョン番号,バージョン番号,
バージョン管理,バージョン管理,
バージョン管理を有効にする,バージョン管理を有効にする,
ファイル,ファイル,
ファイルサイズ,ファイルサイズ,
ファイル種別,ファイル種別,
フィードバック,フィードバック,
フォルダ,フォルダ,
フォルダ名,フォルダ名,
ポリシー名,ポリシー名,
マニュアル,マニュアル,
メールアドレス,メールアドレス,
メタ情報,メタ情報,
ユーザー,ユーザー,
ライセンス契約,ライセンス契約,
リスクグレード,リスクグレード,
リスクスコア,リスクスコア,
リスク指標,リスク指標,
リスク要因,リスク要因,
リスク評価,リスク評価,
リスク評価基準,リスク評価基準,
リマインド送信日数,リマインド送信日数,
ルール種別,ルール種別,
レビューコメント,レビューコメント,
レビュー日時,レビュー日時,
レビュー種別,レビュー種別,
レビュアー,レビュアー,
レピュテーションリスク,レピュテーションリスク,
ロール,ロール,
ロール名またはメールアドレス（カンマ区切り）,ロール名またはメールアドレス（カンマ区切り）,
